Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Lethal Enforcers I & II,PS,1996.0,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Bubble Bobble Evolution,PSP,2006.0,Puzzle,Rising Star Games,0.03,0.0,0.0,0.0,0.03,47.0,5.0,95.0,163.0088459991958,1051.0,1.0
Klonoa 2: Dream Champ Tournament,GBA,2002.0,Platform,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,78.0,20.0,90.0,6.0,967.0,1.0
Who Wants to be a Millionaire: 1st Edition,DS,2007.0,Misc,Ubisoft,0.0,0.03,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
N+,PSP,2007.0,Platform,Atari,0.03,0.0,0.0,0.0,0.03,79.0,21.0,75.0,18.0,912.0,1.0
Minna no Golf Jou Vol.1,PSP,2007.0,Sports,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Ducati World Racing Challenge,PS,2001.0,Racing,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03,68.0,7.0,95.0,163.0088459991958,135.0,1.0
Super Collapse! II,GBA,2004.0,Puzzle,Majesco Entertainment,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Pop'n Music 14 Fever!,PS2,2007.0,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,2005.0,Misc,Majesco Entertainment,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito,PSP,2010.0,Role-Playing,Gust,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Lux-Pain (JP sales),DS,2008.0,Adventure,Rising Star Games,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Smashing Drive,GBA,2004.0,Racing,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,95.0,163.0088459991958,1166.0,1.0
Away: Shuffle Dungeon,DS,2008.0,Role-Playing,Majesco Entertainment,0.02,0.0,0.0,0.0,0.03,65.0,17.0,95.0,163.0088459991958,944.0,2.0
Big Mountain 2000,N64,1998.0,Sports,Imagineer,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Starshot: Space Circus Fever,N64,1998.0,Platform,Infogrames,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Charlie Blasts Territory,N64,1999.0,Action,Kemco,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Senko no Ronde DUO,X360,2010.0,Fighting,G.Rev,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Knights of Honor,PC,2004.0,Strategy,Sunflowers,0.0,0.02,0.0,0.01,0.03,77.0,26.0,88.0,89.0,207.0,2.0
CIMA: The Enemy,GBA,2003.0,Role-Playing,Marvelous Interactive,0.02,0.01,0.0,0.0,0.03,70.0,11.0,95.0,163.0088459991958,990.0,1.0
Tokimeki Memorial Girl's Side 1st Love Plus,DS,2009.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
The Inner World,PC,2013.0,Adventure,Headup Games,0.0,0.03,0.0,0.0,0.03,72.0,18.0,78.0,48.0,645.0,3.558615746902836
Katekyoo Hitman Reborn! Kizuna no Tag Battle,PSP,2010.0,Fighting,Marvelous Interactive,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Code Geass: Hangyaku no Lelouch,DS,2007.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Terraria,WiiU,2016.0,Action,505 Games,0.0,0.03,0.0,0.0,0.03,68.9971185166625,26.440992232523175,66.0,7.0,478.0,7.0
Hudson x GReeeeN Live!? DeeeeS!?,DS,2010.0,Misc,Hudson Soft,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Daibakushou: Jinsei Gekijou,SNES,1995.0,Misc,Taito,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Marble Madness / Klax,GBA,2005.0,Puzzle,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,95.0,163.0088459991958,536.0,1.0
Downstream Panic!,PSP,2008.0,Action,Atari,0.03,0.0,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Suzumiya Haruhi no Chokuretsu,DS,2009.0,Adventure,Sega,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
DJ Max Portable 3,PSP,2010.0,Misc,CyberFront,0.01,0.0,0.02,0.0,0.03,68.9971185166625,26.440992232523175,43.0,9.0,1066.0,2.0
Boot Camp Academy,Wii,2010.0,Action,Zoo Games,0.03,0.0,0.0,0.0,0.03,68.9971185166625,26.440992232523175,95.0,163.0088459991958,1524.0,2.0
The Idolmaster: Gravure For You! Vol. 5,PS3,2012.0,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
S.Y.K Renshouden,PS2,2010.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Empire Earth II,PC,2005.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.0,0.03,79.0,39.0,68.0,89.0,868.0,7.0
Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,PSP,2011.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Pet Alien: An Intergalactic Puzzlepalooza,DS,2007.0,Action,Game Factory,0.03,0.0,0.0,0.0,0.03,58.0,16.0,95.0,163.0088459991958,1294.0,1.0
Nectaris: Military Madness,PS,1998.0,Strategy,Hudson Soft,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Galaxy Angel II: Mugen Kairou no Kagi,PS2,2007.0,Strategy,Broccoli,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
D.C.I.F.: Da Capo Innocent Finale,PS2,2009.0,Adventure,Sweets,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Konpeki no Kantai,SNES,1995.0,Strategy,Angel Studios,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Who Wants to be a Millionaire: 1st Edition,Wii,2007.0,Misc,Ubisoft,0.0,0.03,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
BRAHMA Force: The Assault on Beltlogger 9,PS,1996.0,Shooter,JVC,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Tenka-bito,PS2,2006.0,Strategy,Sega,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Hot Pixel,PSP,2007.0,Puzzle,Atari,0.03,0.0,0.0,0.0,0.03,55.0,35.0,62.0,6.0,1679.0,7.0
Doodle Hex,DS,2008.0,Puzzle,Pinnacle,0.0,0.03,0.0,0.0,0.03,68.0,14.0,74.72725424418013,163.0088459991958,1493.0,3.558615746902836
Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special,PSV,2015.0,Role-Playing,Compile Heart,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Valentino Rossi: The Game,XOne,2016.0,Racing,Namco Bandai Games,0.01,0.02,0.0,0.0,0.03,74.0,5.0,78.0,7.0,935.0,1.0
Katekyoo Hitman Reborn! DS: Ore ga Boss! Saikyou Family Taisen,DS,2009.0,Action,Takara Tomy,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Codename: Panzers Cold War,PC,2009.0,Strategy,Atari,0.0,0.02,0.0,0.0,0.03,67.0,28.0,55.0,8.0,1371.0,7.0
Robo Pit,PS,1995.0,Fighting,Kokopeli Digital Studios,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Story Hour: Adventures,Wii,2008.0,Adventure,Zoo Digital Publishing,0.03,0.0,0.0,0.0,0.03,68.9971185166625,26.440992232523175,95.0,163.0088459991958,1058.0,1.0
Muv-Luv Alternative: Total Eclipse,PS3,2013.0,Simulation,5pb,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
R-Type III: The Third Lightning,GBA,2004.0,Shooter,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,46.0,11.0,95.0,163.0088459991958,1166.0,1.0
Star Wars: The Force Unleashed II,PC,2010.0,Action,LucasArts,0.03,0.0,0.0,0.0,0.03,59.0,14.0,55.0,162.0,850.0,7.0
Heathcliff! The Fast and the Furriest,Wii,2010.0,Racing,Storm City Games,0.03,0.0,0.0,0.0,0.03,68.9971185166625,26.440992232523175,95.0,163.0088459991958,1369.0,1.0
Darius Burst: Chronicle Saviours,PSV,2016.0,Action,Kadokawa Games,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Blokus Portable: Steambot Championship,PSP,2006.0,Puzzle,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,51.0,5.0,95.0,163.0088459991958,739.0,1.0
Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,3DS,2016.0,Role-Playing,Rocket Company,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Hakuouki,PS2,2008.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Atomic Betty,GBA,2005.0,Puzzle,Atari,0.02,0.01,0.0,0.0,0.03,62.0,10.0,72.0,6.0,180.0,1.0
"Princess Natasha: Student, Secret Agent, Princess",DS,2006.0,Action,Zoo Digital Publishing,0.03,0.0,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Doom,PC,1992.0,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,85.0,44.0,79.0,1796.0,1670.0,5.0
Robin Hood: Defender of the Crown,XB,2003.0,Strategy,Capcom,0.02,0.01,0.0,0.0,0.03,57.0,13.0,95.0,163.0088459991958,132.0,7.0
Monster Hunter Frontier Online: Season 10,X360,2011.0,Role-Playing,Capcom,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Street Jam Basketball,GBA,2004.0,Sports,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,35.0,7.0,77.0,7.0,1125.0,1.0
Armored Core: Last Raven Portable,PSP,2010.0,Simulation,From Software,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,95.0,163.0088459991958,543.0,7.0
Master of Monsters: Disciples of Gaia,PS,1997.0,Strategy,Agetec,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
SD Gundam: Gashapon Wars,Wii,2010.0,Strategy,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Curious George,XB,2006.0,Action,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,57.0,11.0,95.0,163.0088459991958,949.0,1.0
Disney's Aladdin,GBA,2003.0,Platform,Capcom,0.02,0.01,0.0,0.0,0.03,59.0,17.0,95.0,163.0088459991958,404.0,1.0
Virtual Pool: Tournament Edition,XB,2005.0,Sports,Global Star,0.02,0.01,0.0,0.0,0.03,62.0,6.0,95.0,163.0088459991958,278.0,1.0
Phantasy Star Online 2: Episode 3 Deluxe Package,PSV,2015.0,Action,Sega,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
SimCity,PC,1988.0,Simulation,Maxis,0.0,0.02,0.0,0.01,0.03,64.0,75.0,19.0,4572.0,898.0,2.0
Nippon no Asoko de,PSP,2008.0,Misc,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Harry Potter and the Half-Blood Prince,PC,2009.0,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.03,64.0,14.0,58.0,35.0,423.0,2.0
Higurashi no Naku Koro ni Iki,PSV,2015.0,Action,Kaga Create,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Harley-Davidson: Road Trip,Wii,2010.0,Racing,Destineer,0.03,0.0,0.0,0.0,0.03,68.9971185166625,26.440992232523175,95.0,163.0088459991958,386.0,1.0
MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,PSV,2015.0,Role-Playing,Idea Factory,0.01,0.01,0.01,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
MapleStory DS,DS,2010.0,Role-Playing,Nexon,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Playmobil Top Agents,DS,2010.0,Action,JoWood Productions,0.0,0.03,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,418.0,2.0
Doom 3 BFG Edition,PC,2012.0,Shooter,Bethesda Softworks,0.0,0.02,0.0,0.0,0.03,59.0,12.0,50.0,210.0,1670.0,5.0
Pimp My Ride: Street Racing,DS,2009.0,Racing,Activision,0.03,0.0,0.0,0.0,0.03,68.9971185166625,26.440992232523175,95.0,163.0088459991958,1589.0,1.0
Romance of the Three Kingdoms II,3DS,2015.0,Strategy,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Popeye: Rush for Spinach,GBA,2005.0,Platform,Atari,0.02,0.01,0.0,0.0,0.03,48.0,9.0,39.0,5.0,873.0,1.0
Culdcept,PS2,2002.0,Strategy,Sega,0.01,0.01,0.0,0.0,0.03,78.0,26.0,86.0,9.0,965.0,7.0
Blue Breaker: Ken Yorimo Hohoemi o,PCFX,1996.0,Role-Playing,NEC,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Bladestorm: Nightmare,PS3,2015.0,Action,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,71.0,5.0,798.0,7.0
BeatMania IIDX 15: DJ Troopers,PS2,2008.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,PSP,2011.0,Misc,Unknown,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Planet of the Apes,GBA,2001.0,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03,54.0,6.0,95.0,163.0088459991958,1487.0,1.0
OZMAFIA!! -vivace-,PSV,2015.0,Adventure,dramatic create,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Drake & Josh: Talent Showdown,DS,2007.0,Adventure,THQ,0.03,0.0,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Hissatsu Pachinko Collection 3,SNES,1995.0,Misc,Sunsoft,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Real World Golf,XB,2006.0,Sports,Mad Catz,0.02,0.01,0.0,0.0,0.03,74.0,12.0,95.0,163.0088459991958,89.0,1.0
Kung Fu Panda: Showdown of Legendary Legends,3DS,2015.0,Action,Little Orbit,0.0,0.03,0.0,0.0,0.03,68.9971185166625,26.440992232523175,95.0,163.0088459991958,1580.0,2.0
Oumagatoki: Kaidan Romance,PSP,2012.0,Action,Quinrose,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
GTR Evolution,PC,2008.0,Racing,Atari,0.0,0.02,0.0,0.0,0.03,83.0,19.0,79.0,63.0,1303.0,1.0
Mahjong Kakutou Club: Zenkoku Taisenban,PS3,2006.0,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Hayate no Gotoku! Nightmare Paradise,PSP,2009.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Lords of the Fallen,PC,2014.0,Role-Playing,Square Enix,0.0,0.03,0.0,0.0,0.03,73.0,36.0,66.0,583.0,291.0,5.0
NBA 08,PSP,2007.0,Sports,Sony Computer Entertainment,0.03,0.0,0.0,0.0,0.03,75.0,18.0,72.0,8.0,1234.0,1.0
Sins of a Solar Empire,PC,2008.0,Strategy,Pinnacle,0.0,0.02,0.0,0.0,0.03,87.0,52.0,79.0,275.0,744.0,7.0
New Tokyo Legacy: Operation Babel,PSV,2015.0,Role-Playing,5pb,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
The Wolf Among Us,X360,2011.0,Adventure,Telltale Games,0.01,0.02,0.0,0.0,0.03,83.0,5.0,74.0,88.0,835.0500807754443,3.558615746902836
HappinessCharge PreCure! Kawarun Collection,3DS,2014.0,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Nanashi no Game Me,DS,2009.0,Action,Square Enix,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
NBA 2K13,PC,2012.0,Sports,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,90.0,5.0,65.0,130.0,1591.0,1.0
Resident Evil 4,PC,2007.0,Action,Ubisoft,0.0,0.02,0.0,0.0,0.03,76.0,15.0,71.0,242.0,264.0,5.0
DICE: DNA Integrated Cybernetic Enterprises,PS2,2005.0,Shooter,Namco Bandai Games,0.01,0.01,0.0,0.0,0.03,48.0,15.0,95.0,163.0088459991958,976.0,2.0
007: Quantum of Solace,PC,2008.0,Action,Activision,0.01,0.01,0.0,0.0,0.03,70.0,18.0,60.0,55.0,1499.0,7.0
Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,DS,2007.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Megpoid the Music#,PSP,2013.0,Misc,Asgard,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Batman: A Telltale Game Series,XOne,2016.0,Adventure,Telltale Games,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,40.0,7.0,1454.0,5.0
Wallace & Gromit in Project Zoo,XB,2003.0,Platform,BAM! Entertainment,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Boulder Dash: Rocks!,DS,2007.0,Puzzle,10TACLE Studios,0.0,0.03,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Grid Runner,PS,1996.0,Action,Virgin Interactive,0.02,0.01,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Saihai no Yukue,DS,2008.0,Strategy,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Metal Dungeon,XB,2002.0,Role-Playing,Xicat Interactive,0.02,0.01,0.0,0.0,0.03,44.0,14.0,69.0,5.0,1075.0,7.0
Drome Racers,GC,2003.0,Racing,Electronic Arts,0.02,0.01,0.0,0.0,0.03,54.0,5.0,63.0,5.0,135.0,1.0
World of Zoo,PC,2009.0,Simulation,THQ,0.0,0.02,0.0,0.01,0.03,68.9971185166625,26.440992232523175,81.0,11.0,220.0,1.0
Guitar Freaks V & DrumMania V,PS2,2006.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou,DS,2009.0,Adventure,Level 5,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Royal Palace of White Sword and The City of Gentiles,PC,2009.0,Role-Playing,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Triple Pack: Xbox Live Arcade Compilation,X360,2011.0,Misc,Microsoft Game Studios,0.03,0.0,0.0,0.0,0.03,68.9971185166625,26.440992232523175,95.0,163.0088459991958,1571.0,7.0
Gekido Advance: Kintaro's Revenge,GBA,2002.0,Action,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,70.0,7.0,67.0,4.0,975.0,7.0
Dream Pinball 3D,DS,2008.0,Misc,SouthPeak Games,0.03,0.0,0.0,0.0,0.03,68.9971185166625,26.440992232523175,95.0,163.0088459991958,1485.0,2.0
Future Tactics: The Uprising,XB,2004.0,Strategy,JoWood Productions,0.02,0.01,0.0,0.0,0.03,61.0,24.0,95.0,163.0088459991958,835.0500807754443,3.558615746902836
Winter Sports 3: The Great Tournament,PS3,2010.0,Sports,Tradewest,0.0,0.02,0.0,0.01,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,23.0,1.0
Power Poke Dash,GBA,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,DS,2009.0,Misc,D3Publisher,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
Detective Opera: Milky Holmes 2,PSP,2012.0,Adventure,BushiRoad,0.0,0.0,0.03,0.0,0.03,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
